Ligand#,distance_pi_bond_1,distance_pi_bond_2,dihedral_angle_1,dihedral_angle_2,NE_quad,NW_quad,SW_quad,SE_quad,"+,+,+_octant","-,+,+_octant","-,-,+_octant","+,-,+_octant","+,-,-_octant","-,-,-_octant","-,+,-_octant","+,+,-_octant",bite_angle,cone_angle,distance_Rh_max_donor_gaussian,distance_Rh_min_donor_gaussian,buried_volume_Rh_3.5A,buried_volume_donor_max,buried_volume_donor_min,buried_volume_Rh_4A,buried_volume_Rh_5A,buried_volume_Rh_6A,buried_volume_Rh_7A,dispersion_p_int_Rh_gfn2_xtb,dispersion_p_int_donor_max_gfn2_xtb,dispersion_p_int_donor_min_gfn2_xtb,sasa_gfn2_xtb,ip_gfn2_xtb,dipole_gfn2_xtb,ea_gfn2_xtb,electrofugality_gfn2_xtb,nucleofugality_gfn2_xtb,nucleophilicity_gfn2_xtb,electrophilicity_gfn2_xtb,HOMO_LUMO_gap_gfn2_xtb,sum_electronic_and_free_energy_dft,sum_electronic_and_enthalpy_dft,zero_point_correction_dft,entropy_dft,dipole_moment_dft,lone_pair_occupancy_min_donor_dft,lone_pair_occupancy_max_donor_dft,dispersion_energy_dft,nbo_charge_Rh_dft,nbo_charge_min_donor_dft,nbo_charge_max_donor_dft,mulliken_charge_Rh_dft,mulliken_charge_min_donor_dft,mulliken_charge_max_donor_dft,homo_energy_dft,lumo_energy_dft,homo_lumo_gap_dft,hardness_dft,softness_dft,electronegativity_dft,electrophilicity_dft,min_NBO_donor,max_NBO_donor,min_bv_donor,max_bv_donor,Rh_donor_min_d,Rh_donor_max_d,std_quad,min_quad,max_quad,std_oct,min_oct,max_oct,ratio_std_oct_std_quad,ratio_min_oct_min_quad,lone_pair_occ_min,lone_pair_occ_max,bite_angle_rad,bite_angle_sin,bite_angle_cos,cone_angle_rad,cone_angle_sin,cone_angle_cos
L29,1.389262663,1.396583993,-3.404755032,5.035352009,0.501118151,0.565854454,0.596650205,0.661759225,0.107994782,0.174338427,0.33381476,0.229081252,0.894241521,0.957370481,0.98970369,0.964219158,92.91535977,243.2280138,2.317339962,2.428130452,0.581345509,0.914426482,0.951674898,0.590504935,0.582230929,0.533066125,0.461405504,60.03573717,53.99472964,64.00665115,984.1556826,4.290455817,5.583260554,5.964674724,5.443541905,0.034411364,-4.290455817,1.153086088,0.06031043,-5298.527282,-5298.361828,0.955055,0.000554935,21.95091371,1.17198,1.15081,-5.984721919,-0.33996,1.17902,1.02029,-0.417942,0.34193,0.332494,-6.46488086,-2.305620655,4.159260205,2.079630102,0.480854744,4.385250758,4.623520352,1.02029,1.17902,0.914426482,0.951674898,2.317339962,2.428130452,0.0667757470874325,0.501118151,0.661759225,0.40137701959115607,0.107994782,0.98970369,6.01082035167072,0.21550762386972488,1.15081,1.17198,1.6216789536615812,0.9993528792074229,0.474569663249242,4.245129673896205,0.053596919658050246,0.27477946394429587
L30,1.391010604,1.395586197,12.71369417,15.08765412,0.498951733,0.549990682,0.516283079,0.594972978,0.188781215,0.144660827,0.212821469,0.188501677,0.809122251,0.955320537,0.977124488,0.84406448,98.21676503,234.1953567,2.37719582,2.325388902,0.540014676,0.916028,0.8996168,0.543813233,0.535476648,0.501697356,0.43835711,55.40811323,65.34144491,61.27308628,1045.535198,3.09828004,0.973135425,5.108507019,3.596155292,0.235368233,-3.09828004,0.497875252,0.066789126,-4259.258137,-4259.093784,1.011904,0.000551243,19.62214585,1.12233,1.15803,-5.836304581,-0.32385,1.20534,1.03556,-0.556061,0.405505,0.355518,-6.215624573,-2.163032998,4.052591575,2.026295788,0.493511365,4.189328785,4.330679602,1.03556,1.20534,0.8996168,0.916028,2.325388902,2.37719582,0.04230557392217344,0.498951733,0.594972978,0.38520782880580395,0.144660827,0.977124488,9.105368231487496,0.2899295010565681,1.12233,1.15803,1.7142059304311272,0.9948672273009824,0.42854072947869,4.0874800672975615,0.09449179457737189,0.20748829880683461
L32,1.38951062,1.389707444,-6.791145947,-6.582326632,0.519148341,0.516888744,0.521990309,0.517773947,0.076733135,0.179882594,0.180581439,0.079621692,0.961563548,0.853894894,0.854966455,0.964358927,91.41361581,222.3607111,2.330998645,2.330600127,0.518699916,0.899488679,0.899954575,0.520932903,0.505587572,0.457423239,0.38208103,53.70127782,58.03188962,57.6837866,864.005016,3.651569416,2.008072252,5.611463902,4.496574183,0.079540865,-3.651569416,0.845004767,0.075305045,-2755.91598,-2755.794935,0.762322,0.000405987,10.33506655,1.12259,1.12286,-5.12188244,-0.27811,1.08636,1.08639,-0.535829,0.400133,0.39988,-6.477942325,-2.444670833,4.033271492,2.016635746,0.495875372,4.461306579,4.93476733,1.08636,1.08639,0.899488679,0.899954575,2.330600127,2.330998645,0.0022297006132765,0.516888744,0.521990309,0.4204446815925674,0.076733135,0.964358927,188.565531663344,0.14845193649641555,1.12259,1.12286,1.595468577037643,0.9998478277364156,0.4876651263814097,3.880926535770902,0.1631020724981357,0.13054122497232717
L33,1.388481351,1.388543707,-7.205061371,-7.016915683,0.512625792,0.524645919,0.517750652,0.528675922,0.068859486,0.179836004,0.180068953,0.073285501,0.956392098,0.869455833,0.877282892,0.962215803,90.90216846,242.3038475,2.323131846,2.32276308,0.521128401,0.901585212,0.901328969,0.531345044,0.541570748,0.523792462,0.486150328,55.7545533,59.63955228,60.72090304,1112.278193,4.935932187,0.260901149,6.945185447,7.116814227,0.081696593,-4.935932187,2.18088204,0.07659246,-5598.287397,-5598.08263,0.839221,0.000686792,4.464364191,1.12502,1.12612,-6.077750197,-0.26189,1.08814,1.08828,-0.539583,0.399291,0.39993,-6.678490233,-2.699369397,3.979120836,1.989560418,0.50262359,4.688929815,5.525356911,1.08814,1.08828,0.901328969,0.901585212,2.32276308,2.323131846,0.007138519173509927,0.512625792,0.528675922,0.42596155979746453,0.068859486,0.962215803,59.670857420702866,0.1343270024150482,1.12502,1.12612,1.5865421368295434,0.9999380186471932,0.49212742030090084,4.228999929125231,0.05728758069063278,0.2676087054357521
L34,1.389733973,1.389845056,-6.440423199,-6.730423739,0.51735464,0.517191577,0.521011927,0.516585911,0.074403653,0.180581439,0.178904212,0.07855013,0.960305628,0.853801714,0.854267611,0.963473723,91.65026944,223.885539,2.33244354,2.331162061,0.518053485,0.898772363,0.89898784,0.520416951,0.50498644,0.456816636,0.383707013,53.60453625,58.03272206,58.30474903,956.175057,3.505569727,2.123995545,5.499899839,4.263949368,0.104479801,-3.505569727,0.75837964,0.075569772,-2912.782582,-2912.641767,0.871141,0.000472296,11.89981545,1.12016,1.12084,-5.510400772,-0.39442,1.21744,1.21728,-0.53453,0.403065,0.404342,-6.413451342,-2.391336518,4.022114824,2.011057412,0.497250846,4.40239393,4.818627305,1.21728,1.21744,0.898772363,0.89898784,2.331162061,2.33244354,0.002011318081012458,0.516585911,0.521011927,0.4206544118500587,0.074403653,0.963473723,209.14365351814945,0.1440295823321438,1.12016,1.12084,1.5995989620679396,0.9997926163879054,0.4856006734833861,3.9075398031521726,0.1533900275946904,0.13963695107684737
L35,1.389804799,1.38983469,-6.004288375,-6.074347751,0.514931979,0.520709094,0.515956951,0.521431234,0.072074171,0.183796124,0.184914275,0.072819605,0.957789788,0.857622065,0.857948192,0.959094297,91.87896111,231.15364,2.332274748,2.332453481,0.517977777,0.898935427,0.898888837,0.520587642,0.515826527,0.484058234,0.42670198,54.82386426,58.43304504,57.9744076,1013.604998,3.430360966,2.189004895,5.426799601,4.136145429,0.124984862,-3.430360966,0.705784463,0.075738652,-3069.649838,-3069.489027,0.979836,0.000539363,2.055422791,1.12117,1.1211,-6.028664839,-0.28183,1.09035,1.09036,-0.5189,0.395964,0.396336,-6.388688982,-2.372832776,4.015856206,2.007928103,0.4980258,4.380760879,4.77882297,1.09035,1.09036,0.898888837,0.898935427,2.332274748,2.332453481,0.003288085366328603,0.514931979,0.521431234,0.4206390354586875,0.072074171,0.959094297,127.9282587265558,0.1399683335650824,1.1211,1.12117,1.603590384681324,0.9997311615366633,0.48360590993018326,4.0343920959696655,0.11058464848956451,0.18638290223904574
L36,1.389478866,1.389565733,-6.485145541,-5.937344559,0.523993664,0.523667536,0.525228289,0.521454529,0.083115915,0.186311964,0.18687104,0.084140887,0.964871413,0.861023108,0.856038017,0.966315691,91.9352649,223.4810948,2.326666188,2.32978112,0.523306467,0.900647596,0.902004519,0.525588108,0.510538536,0.462197832,0.385373556,54.16752444,57.39958594,58.15698736,875.8540401,3.30060807,0.032033185,5.245484842,3.890495438,0.190402526,-3.30060807,0.589887368,0.077361726,-2760.626289,-2760.500189,0.854901,0.000422941,9.862197075,1.12167,1.12098,-5.272101027,-0.28494,1.0848,1.08503,-0.53617,0.39276,0.395046,-6.452363623,-2.264531464,4.187832159,2.09391608,0.477574058,4.358447543,4.536013925,1.0848,1.08503,0.900647596,0.902004519,2.326666188,2.32978112,0.001571954180786121,0.521454529,0.525228289,0.4190784418986377,0.083115915,0.966315691,266.5971101581727,0.15939245011332523,1.12098,1.12167,1.6045730711981756,0.9997148099996154,0.48311483885039025,3.9004809202215784,0.15594240241981933,0.13719927019456746
L37,1.389790413,1.389850956,7.23747547,6.87542539,0.511740589,0.517960306,0.512369549,0.516306373,0.177180395,0.076593366,0.075475214,0.177599702,0.846300783,0.959327246,0.957137533,0.847139396,92.25891817,222.7052105,2.329968097,2.330180935,0.51463497,0.896978662,0.897613446,0.516987617,0.501823106,0.453082906,0.376549131,52.80875721,57.03665193,57.43736951,830.1524176,3.456846628,0.499920717,5.343348599,4.117248313,0.163053086,-3.456846628,0.660401686,0.077142951,-2825.668595,-2825.546599,0.699848,0.000409177,3.125746351,1.12259,1.12275,-4.606639335,-0.29303,1.08994,1.09026,-0.529796,0.403908,0.405821,-6.363926622,-2.306709111,4.057217511,2.028608755,0.492948676,4.335317866,4.632480499,1.08994,1.09026,0.896978662,0.897613446,2.329968097,2.330180935,0.003019623254437273,0.511740589,0.517960306,0.41855725505472363,0.075475214,0.959327246,138.6124094917015,0.14748725354673792,1.12259,1.12275,1.6102218863945217,0.9996114566449741,0.4802923266444996,3.886939184572047,0.16088674976160855,0.13257353999370963
L38,1.389896987,1.389882901,6.742470232,7.060352016,0.5148388,0.516073425,0.516026836,0.51411666,0.177133805,0.073611629,0.072074171,0.178019009,0.852543794,0.958535222,0.95615915,0.854034663,91.87943545,230.9789886,2.329017733,2.329119448,0.515747298,0.896949543,0.89788716,0.517720812,0.512361641,0.479048936,0.420161047,54.25896301,59.18355386,59.33350375,989.7627565,3.21150828,0.557620256,5.140671452,3.738333101,0.232153369,-3.21150828,0.526824821,0.077279589,-3139.39695,-3139.240003,0.917866,0.000526403,3.603193303,1.12017,1.12032,-5.467725963,-0.41515,1.2071,1.20719,-0.538386,0.402615,0.403954,-6.311952876,-2.219904792,4.092048084,2.046024042,0.48875281,4.265928834,4.447198187,1.2071,1.20719,0.896949543,0.89788716,2.329017733,2.329119448,0.0009546852342806763,0.51411666,0.516073425,0.4207037276416909,0.072074171,0.958535222,440.67270817137677,0.14019030427841028,1.12017,1.12032,1.603598663476098,0.9997310257962309,0.4836017727590166,4.0313438539964475,0.11154243698933519,0.1851973288871021
L39,1.389487333,1.389492794,7.349272724,7.766708673,0.522339732,0.549990682,0.521198286,0.557561498,0.170797615,0.120201267,0.135855386,0.174478196,0.873881849,0.979780097,0.979267611,0.867918375,90.25344488,256.2503479,2.318457594,2.322606293,0.538022969,0.905405563,0.905586098,0.560657315,0.592233373,0.58401855,0.543556412,65.3272102,66.61911577,66.08933908,1265.703367,3.308626278,1.065650866,5.36700223,3.966267618,0.13663911,-3.308626278,0.65764134,0.076119777,-4537.474196,-4537.244606,1.731536,0.000770049,1.891952827,1.11241,1.11261,-9.369682745,-0.26648,1.07976,1.09012,-0.707216,0.399766,0.392794,-6.362021825,-2.242762356,4.119259469,2.059629734,0.485524162,4.30239209,4.493666359,1.07976,1.09012,0.905405563,0.905586098,2.318457594,2.322606293,0.01874178318694133,0.521198286,0.557561498,0.4165866160668414,0.120201267,0.979780097,22.22769369977055,0.23062483171711737,1.11241,1.11261,1.5752197744232186,0.9999951082857461,0.497788283398591,4.472412280235937,0.014328243487897796,0.3811600028338552
L40,1.389967896,1.388584009,-5.996337665,-6.449871679,0.521501118,0.522386321,0.520359672,0.518938688,0.079062616,0.185286992,0.179323518,0.077618338,0.96393962,0.85948565,0.858553858,0.963101006,91.78928206,222.4762909,2.316379569,2.333171258,0.520959514,0.897229081,0.903646804,0.52253119,0.506793778,0.458674997,0.383666452,53.2212988,57.11475183,58.63963949,849.5940783,3.670152255,2.127601056,5.590066052,4.502549266,0.088330959,-3.670152255,0.83239701,0.07552246,-3596.481333,-3596.352312,0.713144,0.000432739,6.598505675,1.12611,1.11956,-4.873203061,-0.27511,1.07892,1.08715,-0.529864,0.394131,0.405942,-6.565290871,-2.401404731,4.16388614,2.08194307,0.480320531,4.483347801,4.827319198,1.07892,1.08715,0.897229081,0.903646804,2.316379569,2.333171258,0.0014906711527354537,0.518938688,0.522386321,0.42113886562576264,0.077618338,0.96393962,282.5162778879516,0.14957130735259422,1.11956,1.12611,1.6020251899887634,0.9997562093397763,0.48438810625395945,3.882943783829699,0.16235746847427818,0.13122158291881836
L41,1.389294772,1.389357425,-7.143589084,-4.023457955,0.554393403,0.532053671,0.53799385,0.527767425,0.132128215,0.201686545,0.181932538,0.103708535,0.976658591,0.862420798,0.873602311,0.972279165,91.11516996,257.6306002,2.317037598,2.315543935,0.538483041,0.907164322,0.903489564,0.558566352,0.582185598,0.572767472,0.537349926,63.23486551,66.86986202,65.87441259,1261.684603,3.145926135,1.063052523,5.225880429,3.707707882,0.181901319,-3.145926135,0.561781747,0.075812618,-4389.655539,-4389.425081,1.764871,0.00077296,6.693155458,1.11312,1.11415,-9.403572737,-0.22374,1.08033,1.13372,-0.691179,0.399832,0.393932,-6.382702477,-2.243306584,4.139395894,2.069697947,0.48316229,4.31300453,4.493894413,1.08033,1.13372,0.903489564,0.907164322,2.315543935,2.317037598,0.011673292410788598,0.527767425,0.554393403,0.4126792694731307,0.103708535,0.976658591,35.35243142643523,0.1965042366910008,1.11312,1.11415,1.59025971431623,0.9999052971262443,0.49026892066000227,4.496502227379162,0.01160658817747301,0.3928931594698472
L42,1.389814986,1.392662397,12.68555423,-7.077215151,0.524576034,0.478522177,0.507198099,0.540346627,0.08758852,0.100773388,0.199357063,0.11987514,0.961563548,0.856270965,0.881336191,0.894521059,90.12006482,230.1080372,2.347781032,2.333763355,0.512381196,0.914362421,0.889483554,0.514892775,0.506208413,0.474395664,0.416323443,50.68377774,58.22139978,54.94291192,995.1845633,3.148457044,0.648868324,5.098543855,3.647729915,0.246729015,-3.148457044,0.49927287,0.077155914,-2991.578771,-2991.420373,0.9512,0.000531269,7.564787339,1.12863,1.12576,-5.513159648,-0.27459,1.0919,1.08699,-0.475652,0.377325,0.349011,-6.394675487,-2.217727882,4.176947605,2.088473803,0.478818551,4.306201684,4.439455482,1.08699,1.0919,0.889483554,0.914362421,2.333763355,2.347781032,0.02648121661658142,0.478522177,0.540346627,0.41474569035805386,0.08758852,0.961563548,15.661882018606262,0.18303962535053,1.12576,1.12863,1.572891853219711,0.9999989021926525,0.4989522375544211,4.016142884441594,0.1163724379996055,0.17932899464773322
L43,1.388240328,1.392654591,-4.8388953,11.35047202,0.523714126,0.46911107,0.522409616,0.54635669,0.092713381,0.087355572,0.201686545,0.121505777,0.954714871,0.850866567,0.891026836,0.923313455,88.74691213,254.7083514,2.342894751,2.317249561,0.515112514,0.920564666,0.893694092,0.525657936,0.54440888,0.535703433,0.502111287,56.70528675,66.51632765,61.58250896,1281.734522,3.121473059,0.387483446,5.213543104,3.674012248,0.184996085,-3.121473059,0.552539189,0.076016024,-4153.460382,-4153.224336,1.698778,0.000791702,3.787425887,1.12259,1.12507,-8.853580108,-0.28543,1.08501,1.08923,-0.487801,0.361481,0.337933,-6.166916194,-2.241129673,3.925786521,1.962893261,0.509452052,4.204022933,4.501979088,1.08501,1.08923,0.893694092,0.920564666,2.317249561,2.342894751,0.032757905335243524,0.46911107,0.54635669,0.41892363455103115,0.087355572,0.954714871,12.788474423617076,0.1862151153243943,1.12259,1.12507,1.5489258176465939,0.9998804249737647,0.5109343828380174,4.445499364256708,0.017702064902068382,0.3681337730869981
L44,1.391521127,1.394411677,-9.153574177,12.29761172,0.489400857,0.464312337,0.479617033,0.508665673,0.157752516,0.08246366,0.071049199,0.124394335,0.821049199,0.846161014,0.946282147,0.834839732,90.99809494,224.4264642,2.330984442,2.322281818,0.48547568,0.888289694,0.865594717,0.487485259,0.470371086,0.421175564,0.342690976,46.48853021,52.01674454,46.8579297,777.1938885,3.399648375,0.676809696,5.102152878,3.931098269,0.275297017,-3.399648375,0.531449894,0.082401468,-2669.132646,-2669.015905,0.611044,0.000391551,8.569642747,1.13368,1.13428,-3.79859725,-0.26762,1.02727,1.02141,-0.379876,0.407109,0.429614,-6.583794613,-2.348614644,4.235179969,2.117589985,0.47223495,4.466204628,4.709831442,1.02141,1.02727,0.865594717,0.888289694,2.322281818,2.330984442,0.01857768778938447,0.464312337,0.508665673,0.40515456304300357,0.071049199,0.946282147,21.808664653871194,0.1530202696294068,1.13368,1.13428,1.588216369745392,0.9999241374443542,0.4912904190388675,3.9169807288991816,0.15000336409300308,0.1429252811332269
L45,1.389665792,1.389189354,-6.731850864,-6.473092148,0.561218785,0.52639303,0.555977451,0.526835632,0.146058517,0.195490123,0.187383526,0.130544167,0.976379053,0.857295937,0.866287738,0.981410734,90.55230502,259.0107963,2.32302313,2.320031813,0.542903233,0.904345649,0.906116055,0.56296552,0.596896582,0.590182094,0.549564365,65.28323411,66.71262703,65.60536767,1259.154712,3.151389887,0.867269793,5.220895891,3.711209726,0.184923949,-3.151389887,0.559819839,0.075829683,-4389.656858,-4389.42611,1.76456,0.000773933,6.283396048,1.11175,1.11358,-9.424300316,-0.28542,1.08128,1.08424,-0.719009,0.400595,0.390546,-6.399573536,-2.235687396,4.16388614,2.08194307,0.480320531,4.317630466,4.477051536,1.08128,1.08424,0.904345649,0.906116055,2.320031813,2.32302313,0.018590287519529698,0.52639303,0.561218785,0.4067687266111909,0.130544167,0.981410734,21.880711967680284,0.2479975219276744,1.11175,1.11358,1.5804358678691899,0.9999767699918493,0.49518030410529046,4.520591193647347,0.009168439826555963,0.4046879884919912
L46,1.389796379,1.390355057,-8.323062173,-10.41384196,0.547614611,0.531680954,0.54770779,0.515677413,0.119409243,0.197260529,0.180068953,0.117685427,0.975819978,0.866101379,0.851285874,0.977730153,90.59237503,258.1316646,2.324902252,2.322992431,0.535839079,0.902598537,0.90494549,0.552425362,0.574733531,0.565699125,0.524853697,63.71495816,65.52828051,65.60482958,1242.364794,3.038148307,0.146475675,5.046628222,3.500245186,0.261468657,-3.038148307,0.462096879,0.077208461,-3932.598321,-3932.383678,1.631818,0.000719916,6.544068011,1.11606,1.11756,-8.490995581,-0.2858,1.0886,1.0863,-0.699137,0.396153,0.393611,-6.418349392,-2.217183654,4.201165738,2.100582869,0.476058343,4.317766523,4.437603491,1.0863,1.0886,0.902598537,0.90494549,2.322992431,2.324902252,0.015310107149860716,0.515677413,0.54770779,0.4117739764770953,0.117685427,0.977730153,26.89556463886939,0.22821520592758635,1.11606,1.11756,1.5811352214749967,0.9999732770522405,0.4948306447555256,4.505247450923692,0.010688602638073141,0.39716831027490357
L47,1.390371311,1.392435716,14.78153132,-8.060695727,0.524832277,0.47684495,0.506289601,0.528116847,0.086051062,0.107994782,0.203084234,0.117079761,0.963613492,0.845695117,0.85314946,0.895499441,90.17544535,246.7539167,2.345073023,2.343525785,0.509067508,0.908503774,0.891009365,0.520397554,0.533880199,0.50902762,0.453488356,51.74646655,63.17446086,57.28111439,1156.660818,3.505513284,0.587343957,5.487712831,4.256241413,0.109015298,-3.505513284,0.750728129,0.077746576,-4049.244897,-4049.051374,1.124263,0.000649079,5.76180996,1.13477,1.12648,-6.468251894,-0.26844,1.08582,1.09125,-0.485128,0.372085,0.347719,-6.486649968,-2.354329035,4.132320934,2.066160467,0.483989514,4.420489501,4.728753586,1.08582,1.09125,0.891009365,0.908503774,2.343525785,2.345073023,0.023504656184760726,0.47684495,0.528116847,0.40965745495033673,0.086051062,0.963613492,17.428778865352587,0.18045920796686638,1.12648,1.13477,1.5738584258097106,0.9999976558892375,0.49846895288522686,4.306668288606821,0.04059090378995306,0.3026594762359544
