Ligand#;lBCUT2D_CHGHI;lBCUT2D_CHGLO;lBCUT2D_LOGPHI;lBCUT2D_LOGPLOW;lBCUT2D_MRHI;lBCUT2D_MRLOW;lBCUT2D_MWHI;lBCUT2D_MWLOW;lBalabanJ;lBertzCT;lChi0;lChi0n;lChi0v;lChi1;lChi1n;lChi1v;lChi2n;lChi2v;lChi3n;lChi3v;lChi4n;lChi4v;lEState_VSA1;lEState_VSA10;lEState_VSA11;lEState_VSA2;lEState_VSA3;lEState_VSA4;lEState_VSA5;lEState_VSA6;lEState_VSA7;lEState_VSA8;lEState_VSA9;lExactMolWt;lFpDensityMorgan1;lFpDensityMorgan2;lFpDensityMorgan3;lFractionCSP3;lHallKierAlpha;lHeavyAtomCount;lHeavyAtomMolWt;lIpc;lKappa1;lKappa2;lKappa3;lLabuteASA;lMaxAbsEStateIndex;lMaxAbsPartialCharge;lMaxEStateIndex;lMaxPartialCharge;lMinAbsEStateIndex;lMinAbsPartialCharge;lMinEStateIndex;lMinPartialCharge;lMolLogP;lMolMR;lMolWt;lNHOHCount;lNOCount;lNumAliphaticCarbocycles;lNumAliphaticHeterocycles;lNumAliphaticRings;lNumAromaticCarbocycles;lNumAromaticHeterocycles;lNumAromaticRings;lNumHAcceptors;lNumHDonors;lNumHeteroatoms;lNumRotatableBonds;lNumSaturatedCarbocycles;lNumSaturatedHeterocycles;lNumSaturatedRings;lNumValenceElectrons;lPEOE_VSA1;lPEOE_VSA10;lPEOE_VSA11;lPEOE_VSA12;lPEOE_VSA13;lPEOE_VSA14;lPEOE_VSA2;lPEOE_VSA3;lPEOE_VSA4;lPEOE_VSA5;lPEOE_VSA6;lPEOE_VSA7;lPEOE_VSA8;lPEOE_VSA9;lRingCount;lSMR_VSA1;lSMR_VSA10;lSMR_VSA3;lSMR_VSA4;lSMR_VSA5;lSMR_VSA6;lSMR_VSA7;lSMR_VSA9;lSlogP_VSA1;lSlogP_VSA10;lSlogP_VSA11;lSlogP_VSA12;lSlogP_VSA2;lSlogP_VSA3;lSlogP_VSA4;lSlogP_VSA5;lSlogP_VSA6;lSlogP_VSA7;lSlogP_VSA8;lTPSA;lVSA_EState1;lVSA_EState10;lVSA_EState2;lVSA_EState3;lVSA_EState4;lVSA_EState5;lVSA_EState6;lVSA_EState7;lVSA_EState8;lVSA_EState9;lfr_Ar_N;lfr_C_O;lfr_C_O_noCOO;lfr_Imine;lfr_NH0;lfr_NH1;lfr_NH2;lfr_Ndealkylation2;lfr_alkyl_halide;lfr_allylic_oxid;lfr_amide;lfr_aniline;lfr_aryl_methyl;lfr_benzene;lfr_bicyclic;lfr_ether;lfr_furan;lfr_halogen;lfr_methoxy;lfr_morpholine;lfr_para_hydroxylation;lfr_piperdine;lfr_pyridine;lfr_sulfide;lfr_sulfonamd;lfr_unbrch_alkane;lqed
L106;2.333013254;-2.288690218;2.478162598;-2.280262204;7.804787476;0.361891876;31.13289763;10.08478634;1.828435159;2007.500908;38.84384155;33.50475131;35.29360569;25.8108344;18.01846149;20.70174306;14.19050871;18.56135199;9.279252372;14.04666291;7.474607814;13.18663678;15.84317618;0;0;0;23.51995335;21.73598278;65.72577152;28.43919017;0;140.3190366;28.91540886;756.3245813;0.333333333;0.574074074;0.777777778;0.260869565;-4.76;54;706.464;5.50145E+11;38.94872817;16.31125013;8.162507238;322.9890272;6.290311266;0.480885588;6.290311266;0.224802438;0.437881866;0.224802438;-1.195866213;-0.480885588;8.16176;228.984;756.864;0;6;0;0;0;4;2;6;6;0;8;11;0;0;0;278;18.94745182;0;0;23.51995335;0;0;0;0;9.967957042;0;117.3040168;92.45123337;22.74181393;39.56609315;6;18.94745182;47.67041556;9.967957042;0;55.3898976;28.43919017;129.4367509;34.64685633;50.77469119;0;23.51995335;15.84317618;38.40714721;0;55.3898976;44.50761193;84.92913896;0;11.12690298;62.7;24.42779852;0;9.931207535;6.944193464;11.27182064;1.819689482;31.52943734;0;17.29795425;4.259380248;2;0;0;0;2;0;0;0;0;0;0;0;8;4;0;4;0;0;4;0;0;0;2;0;0;0;0.124503301
L107;2.210641814;-2.220018849;2.350136226;-2.282945187;7.725736704;0.671793995;31.13147317;10.2515771;1.867191093;451.6852188;12.91600279;11.12649368;12.02092087;9.43265299;7.043533673;8.570416396;5.074979764;7.328986025;3.70107044;6.349971204;2.708700983;5.244971712;0;0;0;7.921588092;6.041840829;0;36.15738947;0;0;65.98045929;0;269.1333363;0.894736842;1.473684211;1.947368421;0.294117647;-1.17;19;249.168;54413.237;12.84322665;6.321165096;3.234166859;116.3569243;3.642783919;0.313607737;3.642783919;0.011275669;0.224403292;0.011275669;-0.224403292;-0.313607737;2.8713;84.9637;269.328;1;1;0;1;1;2;0;2;1;1;2;4;0;1;1;98;5.316788604;0;0;0;0;0;0;0;0;0;60.66367068;44.07897756;6.041840829;0;3;0;18.53066788;5.316788604;0;18.88348407;12.70666643;60.66367068;0;15.9258684;0;0;7.921588092;18.74850726;0;0;12.84164325;60.66367068;0;0;12.03;0;0;0;6.637969104;0;0;22.70544953;3.929841112;1.191884291;-0.224403292;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0.841612779
L108;2.250002148;-2.295594297;2.457301642;-2.250923461;7.766870544;1.112833345;31.13562755;10.35845182;1.701360711;906.6357829;19.89069429;16.72588963;18.51474401;14.32649984;10.09718682;13.03489451;7.171825641;12.08017819;5.092034054;10.9090209;3.756865235;9.514969142;7.921588092;0;0;7.921588092;5.658994451;0;27.38006961;0;0;128.2510786;0;412.1509741;0.482758621;0.793103448;1.137931034;0.111111111;-2.26;29;386.245;7226165.305;20.03071998;9.975902769;5.023132656;176.6968828;2.451306584;0.062222829;2.451306584;-0.011186093;0.387267889;0.011186093;-0.409130029;-0.062222829;5.6407;132.473;412.453;0;0;0;0;0;4;0;4;0;0;2;7;0;0;0;144;0;0;0;0;0;0;0;0;0;0;128.2510786;48.88224025;0;0;4;0;37.06133577;0;0;12.58273165;6.161910027;121.3273414;0;21.21815958;0;0;15.84317618;11.82090448;0;0;6.9237372;121.3273414;0;0;0;0;0;0;5.877586504;0.584558663;0;44.33778849;1.193305829;2.451306584;-0.796397917;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0.344724256
L109;2.354525098;-2.273802852;2.556769679;-2.187069968;7.674244096;0.399781548;31.13177571;10.04148834;2.200590687;658.5081692;15.03516943;13.01226884;13.90669603;10.02018662;7.189980282;8.716863005;6.224888259;9.12800386;3.824970582;6.832896553;2.729408721;5.075709544;0;0;0;13.07766697;0;23.41044553;10.86799139;7.109797541;12.13273414;51.10304694;9.473725908;300.1279165;1;1.714285714;2.428571429;0.333333333;-1.53;21;279.17;80700.7139;14.40906012;5.346728456;2.533493736;127.3990947;5.961234778;0.496113729;5.961234778;0.127778392;0.234823554;0.127778392;-0.341589191;-0.496113729;4.6178;90.232;300.338;0;2;0;1;1;2;0;2;2;0;3;2;0;0;0;110;9.473725908;17.84699404;0;0;0;0;0;0;0;0;51.10304694;30.77385259;10.86799139;7.109797541;3;9.473725908;13.22612799;0;0;25.92729047;13.45776791;42.46456948;22.62592665;14.7782658;0;11.49902367;7.921588092;18.61384678;0;0;20.7712116;42.46456948;0;11.12690298;18.46;11.50799401;0;0;1.613990221;2.405172325;1.959353164;14.5601947;0.819770881;6.905265416;1.38566669;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;0;0;1;0;1;0;0;0;0;0;0.75356719
L110;2.521372711;-2.476061351;2.754477835;-2.346351507;7.816630462;0.35727144;31.18506579;10.229764;2.6343814;577.1271288;18.49963552;17.02032485;18.80917923;10.7810403;8.707040748;11.52869069;9.503621358;16.80116392;4.265062158;12.0038685;3.779927083;14.26573759;7.921588092;0;0;28.97596791;0;11.49902367;5.304539896;7.109797541;6.066367068;74.44636893;9.473725908;368.2034036;0.958333333;1.5;1.916666667;0.7;-0.32;24;334.166;97779.73798;19.99758207;6.441688464;3.756619187;150.7612228;6.681340021;0.495946502;6.681340021;0.140573152;0.177546296;0.140573152;-0.478395062;-0.495946502;6.3558;110.143;368.438;0;2;0;1;1;1;0;1;2;0;4;2;0;0;0;136;9.473725908;17.08516686;0;0;0;0;0;0;0;0;68.38000187;43.44414694;0;12.41433744;2;9.473725908;21.14771608;0;0;83.36801462;7.109797541;18.19910121;11.49902367;14.7782658;0;11.49902367;15.84317618;28.16417736;0;0;62.3136348;18.19910121;0;0;18.46;12.40651266;0;0;1.97581609;0.278981481;2.037213509;6.256461115;0;21.3418117;0.934684928;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;1;0;0;0;0;0;0;0;0.565896842
L111;2.279239376;-2.346697913;2.493297414;-2.314087751;7.722338715;0.788767804;31.13514819;10.25004993;3.23330817;357.2933668;14.1378282;13.20382827;14.99268265;8.048547388;6.616204651;10.19391342;6.94838911;12.83135004;3.616901555;10.04358226;1.754127593;5.555260377;0;0;0;15.84317618;10.31215775;0;0;10.60907979;0;79.13754268;0;282.1666242;0.666666667;0.944444444;1.166666667;0.625;0.08;18;254.124;5104.486171;16.13530973;5.601002265;3.78553013;116.080195;2.430555556;0.072288244;2.430555556;-0.014143468;0.100915638;0.014143468;-0.100915638;-0.072288244;4.7576;90.904;282.348;0;0;0;0;0;1;0;1;0;0;2;2;0;0;0;102;0;0;0;0;0;0;0;0;0;0;81.65106766;34.25088875;0;0;1;0;26.45225598;0;0;51.85458095;13.32965121;24.26546827;0;10.60907979;0;0;15.84317618;23.64180896;0;0;41.5424232;24.26546827;0;0;0;0;0;0;4.005544953;0;0;9.123215021;0;19.05455278;-0.201831276;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.68616491
L113;2.214244043;-2.253617457;2.430967384;-2.203761831;7.767096243;1.51067663;31.13554281;10.12707247;1.441725473;1458.789189;24.158279;20.16504721;21.9539016;17.88214273;12.49098434;15.54474978;8.970922809;13.57388159;6.797781808;12.27831823;5.080514707;10.81998737;15.84317618;0;0;0;0;12.32382005;42.76305644;0;0;145.5928096;0;498.1666242;0.333333333;0.694444444;1.138888889;0.058823529;-3.3;36;470.322;394123223.8;23.11977359;10.75758491;4.725627826;215.6952698;2.364816862;0.062222829;2.364816862;-0.010364297;0.490911112;0.010364297;-0.490911112;-0.062222829;7.5586;162.89;498.546;0;0;0;0;0;6;0;6;0;0;2;7;0;0;0;174;0;0;0;0;0;0;0;0;0;0;145.5928096;70.93005268;0;0;6;0;58.60623263;0;0;0;12.32382005;145.5928096;0;21.21815958;0;0;15.84317618;12.32382005;0;0;0;145.5928096;0;21.54489686;0;0;0;0;11.36479264;0;0;53.77078593;2.32772513;0;-0.981822224;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;0;0;0;0;0.1993543
L116;2.503014138;-2.350295876;2.568764855;-2.36912174;7.850743878;0.510847925;31.16430353;9.763555674;1.433665072;2259.821404;36.5260043;32.02340745;33.81226183;24.85006665;18.85466564;21.90309558;16.03296146;20.95152729;11.50641952;16.93210694;9.868545655;16.23508568;15.06348083;0;4.565048285;5.414990469;0;63.85071215;60.42123162;0;0;164.5845048;0;716.3336895;0.480769231;0.865384615;1.307692308;0.265306122;-4.02;52;666.486;4.83694E+11;35.03295712;13.12841025;5.861444553;312.2387446;16.65442467;0.308622972;16.65442467;0.170866883;0.20478647;0.170866883;-3.291491504;-0.308622972;9.73006;226.3005;716.886;0;1;2;0;2;6;0;6;1;0;3;6;0;0;0;262;4.565048285;0;7.141892734;0;0;0;0;0;0;0;129.4367509;151.4276661;21.32861016;0;8;4.565048285;46.8907202;0;0;86.48817456;0;175.9560251;0;31.82723938;0;0;15.06348083;0;22.821682;55.3898976;79.60306115;109.1946072;0;0;17.07;16.65442467;0;0;7.234372769;15.35600711;0;41.39532033;4.135633661;17.50209172;-4.148220626;0;0;0;0;0;0;0;0;0;0;0;0;10;6;4;0;0;0;0;0;0;0;0;0;0;0;0.157044197
L117;2.475786319;-2.348579261;2.586553335;-2.2593525;7.636614634;0.501479217;31.1314221;9.732862043;1.630433288;938.4168541;17.13961743;15.04070724;15.93513443;12.8501032;9.876100148;11.58822481;8.176238747;10.40476119;6.917181112;9.390437751;5.950833473;8.371094891;0;0;0;7.921588092;5.414990469;0;38.00710655;38.68524885;0;66.73003775;0;354.1537374;0.576923077;1.115384615;1.692307692;0.28;-1.91;26;331.249;2992216.012;15.17739452;5.541851626;2.00003113;156.5823783;2.440578704;0.066339584;2.440578704;0.021995337;0.19436214;0.021995337;-0.19436214;-0.066339584;5.6861;110.71;354.433;0;0;2;1;3;3;0;3;0;0;1;1;0;0;0;128;0;0;0;0;0;0;0;0;0;0;74.65162585;76.69235539;5.414990469;0;6;0;13.22612799;0;0;43.42209702;0;100.1107467;0;5.304539896;0;0;7.921588092;0;30.58045377;0;46.2223522;66.73003775;0;0;0;0;0;0;1.556666667;10.36028006;0;25.59995961;7.668196544;0;-0.19436214;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0.492834399
L118;2.574114327;-2.539845226;2.546042874;-2.622041652;7.800173429;-0.224703411;31.13289232;9.682671103;1.183899908;1970.946406;35.3984015;30.60286414;32.39171852;25.35814359;18.84909027;21.53237184;15.20231727;19.57316055;11.50110421;16.42719967;8.720815669;13.47359381;21.63028734;0;0;0;11.83581209;37.18231016;71.62876995;0;0;161.1550243;9.473725908;716.297304;0.442307692;0.769230769;1.096153846;0.25;-4.22;52;670.474;1.03601E+12;33.60543802;13.6403329;5.991602732;311.3051473;7.66565008;0.450723377;7.66565008;0.256981104;0.296445517;0.256981104;-0.850483869;-0.450723377;9.11928;221.47;716.842;0;2;1;2;3;6;0;6;2;0;4;6;1;0;1;260;9.473725908;11.49902367;0;0;5.787111153;0;0;0;0;0;162.1347031;101.566474;22.44489188;0;9;9.473725908;47.67041556;0;11.83581209;65.58616807;0;166.8407845;11.49902367;41.30096529;0;11.49902367;15.84317618;5.787111153;12.84164325;39.53076089;52.64317382;133.4600755;0;0;18.46;15.33130016;0;0;7.976303941;7.766321712;1.999797739;50.43366327;5.409198025;8.68253104;-1.700967738;0;0;0;0;0;0;0;0;0;0;0;0;4;6;2;2;0;0;0;0;2;0;0;0;0;0;0.160287055
L119;2.453055988;-2.416170404;2.61360705;-2.418311074;7.726016965;0.024153936;31.13303268;9.994255017;1.447867878;970.6657184;27.24406544;24.43342929;26.22228367;18.88796135;15.53579745;18.61187351;12.98863816;18.32796184;8.963735258;15.53009667;7.264523654;14.37903423;13.5226389;4.794537184;0;20.05666899;5.658994451;30.44547696;74.81729602;0;20.7712116;65.56358042;4.736862954;565.3238531;0.769230769;1.256410256;1.717948718;0.617647059;-1.43;39;516.327;862520637.3;29.07575942;13.48783494;7.652879498;239.5340021;13.76470233;0.443681478;13.76470233;0.410066322;0.084981424;0.410066322;-0.555933595;-0.443681478;8.6446;169.738;565.719;0;3;2;1;3;2;0;2;2;0;5;7;2;1;3;212;9.636772685;5.601050811;0;0;0;6.093240071;0;4.794537184;0;0;107.1101885;94.54488098;12.58659724;0;5;9.531400138;32.54549605;4.899909731;0;120.0201244;12.70666643;60.66367068;0;10.60907979;4.794537184;0;15.84317618;52.31969123;4.736862954;0;91.40024945;60.66367068;0;0;29.54;6.065322919;0;15.95727791;2.82058158;2.004305056;0;22.31181485;16.2897572;6.923336987;-0.64091502;0;1;1;0;1;0;0;1;0;0;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0.314589261
L120;2.494914654;-2.271742112;2.56312881;-2.280696865;7.804495434;-0.287482528;31.13289691;10.01803247;1.495553449;1869.500343;32.88189364;24.89568471;26.68453909;23.27951954;14.94466451;17.62794608;10.92189985;15.29274313;7.887830505;12.85495858;6.023664878;10.93485669;28.43247589;17.56166019;0;34.12495032;10.60907979;21.21815958;12.13273414;12.13273414;121.3273414;0;18.94745182;682.1085954;0.354166667;0.645833333;0.9375;0.052631579;-4.9;48;658.354;1.27184E+11;30.43448871;11.963465;5.552404096;275.5507894;14.98651429;0.5858093;14.98651429;0.5858093;0.176855999;0.395258444;-3.985156547;-0.395258444;7.513;181.696;682.546;0;4;0;2;2;6;0;6;4;0;10;7;0;0;0;238;18.94745182;0;22.99804733;0;0;12.5892997;0;0;0;17.56166019;121.3273414;71.93588384;11.12690298;0;8;36.50911201;47.67041556;0;0;12.5892997;0;145.5928096;34.12495032;50.77469119;17.56166019;22.99804733;15.84317618;12.5892997;0;0;0;145.5928096;0;11.12690298;36.92;80.44158135;0;0;4.829919052;0.353711997;-0.955178047;44.85948605;-7.970313093;0;-2.911059158;0;0;0;0;0;0;0;0;4;0;0;0;0;6;2;4;0;4;0;0;0;0;0;0;0;0;0.12913254
L121;2.331205921;-2.262933615;2.603616314;-2.077307398;7.630596946;0.776935475;31.13575401;10.2098642;1.820470927;184.7752311;11.7067423;11.44646895;13.23532334;7.592224153;7.10764533;10.43814751;6.026438738;12.50392881;4.885445769;12.28026956;3.609436708;10.88061744;0;0;0;0;15.84317618;22.6359778;25.68328649;12.32382005;0;27.6949488;0;258.1666242;0.625;0.875;1.125;1;0.86;16;230.102;5582.458697;13.29538834;5.666808716;2.812248715;104.471207;2.517825596;0.100544602;2.517825596;-0.02348747;0.394382716;0.02348747;0.394382716;-0.100544602;5.0918;79.89;258.326;0;0;0;2;2;0;0;0;0;0;2;3;0;2;2;94;0;0;0;0;0;0;0;0;0;15.84317618;27.6949488;60.64308435;0;0;2;0;15.84317618;0;0;76.01421309;12.32382005;0;0;0;0;0;15.84317618;34.95979786;0;0;53.37823529;0;0;0;0;0;0;0;0;4.308204837;0;0;9.313208827;10.07130239;0.788765432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.618291209
L122;2.340406249;-2.318748292;2.520999801;-2.286534543;7.804488246;0.169658124;31.13289621;10.00940866;1.479720274;1727.54068;30.71032077;25.21225394;27.00110832;22.86530598;15.52693952;18.21022109;10.9807612;15.35160448;8.163114116;13.13024219;6.229570068;11.14076188;15.84317618;0;0;0;26.42752786;34.12495032;31.82723938;0;0;145.5928096;18.94745182;638.1775828;0.326086957;0.630434783;0.956521739;0.1;-4.62;46;606.384;87689407603;28.82646497;13.00915677;5.427659528;271.618532;6.604983203;0.486121958;6.604983203;0.16949637;0.478075584;0.16949637;-0.983797483;-0.486121958;6.4124;191.27;638.64;0;4;0;2;2;6;0;6;4;0;6;7;0;0;0;226;18.94745182;26.42752786;22.99804733;0;0;0;0;0;0;0;121.3273414;71.93588384;11.12690298;0;8;18.94745182;47.67041556;0;0;0;26.42752786;145.5928096;34.12495032;50.77469119;0;22.99804733;15.84317618;26.42752786;0;0;0;145.5928096;0;11.12690298;36.92;25.73175142;0;0;7.432597676;2.042091627;3.042802396;51.88649325;0;1.980006747;-1.967594966;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;4;0;0;0;0;0;0;0;0;0;0;0.189567777
L123;2.496185902;-2.347172047;2.611462763;-2.25519818;7.449576454;0.386833891;31.1650265;9.756475138;1.825232412;738.4517765;15.60408353;13.50345251;14.3978797;11.18830716;8.270071287;9.400368031;6.93027468;8.571092882;5.503861886;6.862822362;4.604616744;5.609305944;8.526183789;0;0;5.414990469;0;24.34066691;35.09544921;0;18.76576016;36.39820241;9.047494323;325.1231655;0.869565217;1.391304348;1.869565217;0.368421053;-1.57;23;305.188;417873.2196;13.83140136;4.718527442;1.780460599;137.7417581;6.364987245;0.426667249;6.364987245;0.383515885;0.102767385;0.383515885;-1.124917695;-0.426667249;4.4248;92.169;325.348;0;3;2;1;3;2;0;2;3;0;4;1;0;0;0;118;9.047494323;11.49902367;0;0;0;8.526183789;0;4.67041619;0;0;24.26546827;63.03826758;16.54189345;0;5;9.047494323;8.526183789;4.67041619;0;31.09827696;14.09534397;58.65200838;11.49902367;9.047494323;0;11.49902367;8.526183789;18.76576016;18.25663372;0;35.09544921;36.39820241;0;0;21.7;14.77662415;0;0;0;5.889080688;2.059563282;13.05098304;4.631285798;0;2.916537121;0;0;0;0;1;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0.724347665
L124;2.667261312;-2.412871901;2.645568052;-2.531996098;7.441637589;-0.174661252;31.16503146;9.718094755;1.710228563;1200.669701;27.0893649;22.72912628;23.62355347;18.86661106;13.30089468;14.43119142;10.67975843;12.32057663;7.479223575;9.020758237;5.831631885;7.317635474;37.72332934;0;0;0;0;22.25380597;0;0;105.4096394;48.53093655;18.52122023;539.2225452;0.512820513;0.794871795;1.051282051;0.272727273;-2.89;39;505.34;982427791.5;26.3386914;10.25646986;4.439729777;231.8187523;7.301661943;0.340631816;7.301661943;0.26035784;0.550775699;0.26035784;-1.610179096;-0.340631816;7.2294;153.93;539.612;0;5;0;2;2;4;0;4;5;0;6;5;0;2;2;200;18.52122023;12.20793278;16.98921277;0;8.526183789;0;0;4.67041619;0;0;121.3273414;50.19662433;0;0;6;18.52122023;8.526183789;4.67041619;0;43.04461995;14.09534397;143.5811473;0;0;0;0;8.526183789;36.76080408;29.72332185;0;36.10128037;121.3273414;0;0;40.16;30.53087963;0;0;0;1.929903471;-0.885032623;41.35328914;-1.101551398;3.940200302;2.389718889;0;0;0;0;1;0;0;0;0;0;0;0;0;4;1;2;0;0;0;0;0;0;0;0;0;0;0.250380023
L125;2.484684247;-2.347034589;2.550331604;-2.35435151;7.799849213;0.511507352;31.13289085;9.763568639;1.373893396;1644.733754;28.64140667;24.23396131;26.0228157;21.33326645;15.38662263;18.0699042;11.71764829;16.08849157;9.396228383;14.36335646;7.676353206;12.89915361;15.84317618;0;0;5.414990469;0;12.84164325;34.05980283;32.86288576;0;157.7255438;0;588.2135743;0.348837209;0.674418605;1;0.12195122;-3.82;43;554.399;23720954561;26.78110071;11.35378592;4.604731831;257.5292932;2.467679884;0.062222468;2.467679884;0.022733941;0.047759354;0.022733941;-0.687525896;-0.062222468;7.3815;187.718;588.671;0;0;2;0;2;6;0;6;0;0;2;6;0;0;0;208;0;0;0;0;0;0;0;0;0;0;157.7255438;95.60750802;5.414990469;0;8;0;47.67041556;0;0;31.09827696;0;179.9793497;0;31.82723938;0;0;15.84317618;0;18.25663372;0;35.09544921;157.7255438;0;0;0;0;0;0;8.82733233;6.435455457;0;59.48032166;4.69675716;0;-1.375051793;0;0;0;0;0;0;0;0;0;0;0;0;2;6;4;0;0;0;0;0;0;0;0;0;0;0;0.178236892
L126;2.546008058;-2.395867949;2.689741142;-2.376596537;7.723003625;0.171271557;31.13603534;10.05677837;1.498290049;1338.808692;26.65612529;23.10322862;24.892083;18.14299642;13.43321219;16.25486213;12.13515712;18.21079685;7.343144053;14.12567422;5.858927629;12.761862;15.84317618;0;0;22.00226733;0;11.49902367;32.86288576;0;0;138.6042963;9.473725908;538.2190537;0.473684211;0.842105263;1.184210526;0.294117647;-2.66;38;502.32;515236225.5;25.60916033;9.514267631;4.368715167;229.4669058;7.014376548;0.480708742;7.014376548;0.162366828;0.008128044;0.162366828;-0.692128976;-0.480708742;8.9692;165.202;538.608;0;2;0;2;2;4;0;4;2;0;4;3;0;0;0;194;9.473725908;11.49902367;11.69010958;0;0;0;0;0;0;0;126.4715622;60.54187404;10.60907979;0;6;9.473725908;26.45225598;0;0;63.54469053;0;97.0618731;33.75282963;20.0828057;0;11.49902367;15.84317618;22.00226733;0;0;41.5424232;97.0618731;0;22.25380597;18.46;14.0287531;0;0;2.875901088;5.106730005;2.046868581;34.70758209;0;14.26657124;-1.384257953;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;2;0;0;0;0;0;0;0;0;0;0;0.242480034
L127;2.485722828;-2.328774332;2.548029206;-2.323308647;7.794977166;0.316102299;31.13152633;9.744808656;1.261812148;1721.708709;27.93429988;23.74702209;24.64144928;20.79959295;15.19977357;16.54141436;11.82837696;14.0137986;9.405361605;11.88892564;7.666566361;10.27796656;7.921588092;0;0;11.4568313;6.606881965;38.00185346;43.73087715;5.563451492;0;127.3937084;9.729267686;563.2378013;0.642857143;1.238095238;1.904761905;0.205128205;-4;42;529.409;14440166928;25.68987654;10.68211183;4.323105578;249.4353186;6.410220385;0.47517413;6.410220385;0.216380605;0.008537609;0.216380605;-0.697190147;-0.47517413;7.0114;175.435;563.681;0;2;2;1;3;5;0;5;2;0;3;6;0;0;0;206;4.736862954;6.606881965;0;5.897745344;0;0;0;4.992404733;0;0;121.3273414;89.82294042;10.97844196;6.041840829;8;4.736862954;29.73295313;0;4.992404733;43.56093941;6.606881965;160.7744174;0;15.91361969;0;0;7.921588092;18.54646814;29.41431829;0;46.2223522;132.3861132;0;0;21.59;6.410220385;0;5.192795296;4.330655035;8.566149999;0.841083591;47.09743277;5.434071012;0.648856131;-0.697190147;0;0;0;1;1;0;0;0;0;0;0;0;2;5;4;1;0;0;0;0;0;0;0;0;0;0;0.203765057
L129;2.485265564;-2.348026228;2.55131066;-2.354976431;7.799891759;0.511507079;31.1328915;9.763565886;1.363187441;1809.2659;32.12238062;27.92456024;29.71341462;22.90865385;17.02935704;19.71263861;13.71764829;18.08849157;10.50733949;15.47446757;8.143430656;13.27398548;15.84317618;0;0;5.414990469;0;12.84164325;56.3136088;32.86288576;0;161.1550243;0;644.2761746;0.382978723;0.680851064;0.978723404;0.2;-3.82;47;602.443;96184011703;30.50945676;12.32529502;5.411224707;282.9890616;2.486794968;0.061314675;2.486794968;0.022733941;0.03155565;0.022733941;-0.719649999;-0.061314675;8.61518;206.666;644.779;0;0;2;0;2;6;0;6;0;0;2;6;0;0;0;232;0;0;0;0;0;0;0;0;0;0;155.7138815;123.3024568;5.414990469;0;8;0;47.67041556;0;0;58.79322576;0;177.9676874;0;31.82723938;0;0;15.84317618;0;18.25663372;27.6949488;57.34925518;133.4600755;0;0;0;0;0;0;8.882038111;11.70320761;0;52.10714102;4.682944283;8.795450453;-1.439299999;0;0;0;0;0;0;0;0;0;0;0;0;6;6;4;0;0;0;0;0;0;0;0;0;0;0;0.159417008
L130;2.331161742;-2.303597546;2.504477546;-2.27699058;7.804916834;0.391827625;31.13289906;10.01891661;1.853490445;2242.462752;45.15324262;39.08861674;40.87747113;29.67293503;20.4188235;23.10210508;15.569645;19.94048828;11.38243789;16.14984843;8.933737179;14.62857972;15.84317618;0;0;0;22.99804733;110.4598016;0;56.87838033;12.13273414;116.0535683;37.89490363;874.3763421;0.274193548;0.5;0.677419355;0.307692308;-5.42;62;814.512;2.42363E+13;46.09148056;19.31751474;8.651230871;370.4636806;6.489723996;0.496599348;6.489723996;0.130709308;0.65241852;0.130709308;-1.32027969;-0.496599348;9.40616;259.602;874.992;0;8;0;0;0;6;0;6;8;0;10;15;0;0;0;326;37.89490363;45.99609467;0;0;0;0;0;0;0;0;0;197.622516;33.86871691;56.87838033;6;37.89490363;47.67041556;0;0;55.3898976;56.87838033;117.3040168;57.12299765;69.72214301;0;45.99609467;15.84317618;56.87838033;0;55.3898976;44.50761193;72.79640482;0;11.12690298;73.84;48.80999937;0;0;6.664503782;10.21843499;6.13706992;26.34731679;0;16.85648201;11.11434129;0;0;0;0;0;0;0;0;0;0;0;0;8;6;0;8;0;0;8;0;0;0;0;0;0;0;0.094653823
